name1,name2,percentage
uimknger,erkucifm,64
czmmtpsp,ejorpbsy,32
ljytrkpe,jvzmrlcl,40
zzaiixef,aieyzqgm,54
ogkymdse,tjcudcbh,13
yqdvswdk,ahsvrblf,8
khviylod,mfwqklng,54
gvdcrdpv,oqxhbtoe,36
vguzzxmf,uciiwmzz,74
cckdukzz,mmtoekeo,45
ruljisgq,vjvramjz,90
ylbiolfb,ycknccva,50
sftgaiwa,gdidgddx,74
npehugwd,ouovoqpr,62
qpranunv,nkfaviyd,60
qfqaowjk,dnptwxrs,8
dehvmfui,vizvinpz,72
evajjqwd,twnemvnj,40
ynpousno,wltyrrhn,42
itdsxsev,bikovvib,0
twkffpof,rxkkqezv,42
cvymvjgo,gxzaudpz,5
bmtkqier,jbecygli,83
ejlvaert,iecdassb,30
qbiycjfy,vpfukwft,45
vgrcxkhx,hdtouabm,20
dijembmv,hdfloiwu,36
gxmhxavy,ynshmdkf,56
xcewujpv,whbrcwyu,72
vuwpkdec,ygpaoeqo,37
nbwdlbrr,wswamtat,68
kbobshrt,bhbhcrfe,60
ighcxkbj,cyfayzmt,54
ptsoppyi,wjskusbt,72
hccheetp,ebpboonn,36
cuuylasn,htxefybs,68
svnwubge,puwggjrt,90
jczqhbvh,ullnlgwv,24
anvvzssk,ekfmcsdh,74
lndeftdt,bdvjzlha,9
bfzysyxr,knzafwss,31
enjlfauy,vqvjkkab,68
xdvrikdq,tpwiwhwq,39
xrcqxfpi,kpwhpqxq,0
zejawogm,sruvslpk,8
dnhsjhao,djssulcy,7
ntgdypjp,ogyqkiyk,40
ikyxgsjp,optrbprs,88
ccqtwrds,sjdexzbx,50
yibfurqz,hvrjskfo,84
sengzort,aijyapuh,28
mwxjlofc,zeltakic,70
agvuvirm,sgdxqygu,52
neyagoql,zraccqhi,92
pkndyoql,fkqvmzvd,98
hwvxsqei,sqowzuwv,30
jcburmtd,fkpzwexy,36
nbzwgcji,seeueflp,34
wvygthim,pjmpsvxj,10
kiphcykm,crvqkoxi,68
fcbuworp,ikvwxvcb,48
hmahiplo,duhefhzb,0
uzlardbx,kuzknvlu,56
hwzdwgxu,oiofaegx,0
vewjgurr,fhsexuue,84
hxantrwn,ggsnukhh,70
lhfryhdj,gshzzqfc,20
adopzmha,lubevake,44
nvbqkejn,tclaftrb,50
mnyvienk,blkjheab,39
mduwzukh,juublion,40
zslrkaka,aplmflyy,26
vdmrsnpb,rnkqxujk,44
eiuvxcyp,letbgsol,80
rvzoivir,relapqjb,43
dcvijwoj,awtkmzdf,8
rolxuvmc,jfpsoasy,84
cvmyifgi,hgbkuuxg,78
nkfeqelf,eorotvyc,4
ppcxkouq,mwgcpzsx,9
iwlcavsa,sqkkgrsh,24
hxicecop,kkyhnuqs,94
nvifjfbq,yfduaorl,80
zbyczklt,lcpzywrk,86
fzsjztft,ezzmhsgv,94
oljsuqri,wykemnwn,44
dkpdjrno,muiocvns,40
zfujdzvp,rtewuzgb,10
rnutvpak,gqnskato,52
shggwygy,pqdcqjmj,62
orwezfux,qknxurii,46
tsznlree,fgvyssnp,52
slaunszt,dumkscjo,0
oaroblnc,jhzueazs,32
kytaukzz,pehluajm,86
kfahkbgy,hpzjtfca,62
cqfeiohv,ngmvtipx,29
papfmiae,oemrsxbk,25
fhhadpho,etdnivsm,16
kpgokhvt,hikrikyo,72
hisphsko,hcctnzyn,13
jrjzvuge,hvackvmh,72
kffpqpoe,mcwmadax,0
pkxcmsnt,durjxway,72
speortcy,swllszvc,56
usvifctr,pdgyrxjd,36
ewsyleyk,gqsyzokl,0
pvpcafev,oixjlgnb,99
zhvobrhr,bbmaceie,80
tkrqeeqp,hljxahvh,97
xukqugnr,afscwkdr,53
ehlziqep,bmnlfemj,38
pjgdywww,tvjrwwey,86
uaqwhovq,algiwpmv,32
jmxelpcx,uleggyyo,75
jyitcwqe,pfnnjcrg,80
ykyptwln,nytcwtyi,98
qbxhqanf,tiatzbba,93
fccgavms,jummjsbp,24
hongjryb,bqwbptci,20
snxmfavy,bcdzqevs,72
zlnklmoz,razbordx,72
irptueyz,gzmnqtgx,68
uvdjvxfi,orgcwudd,18
rfefgbkz,agiinhby,7
vdwiimhz,cbhacdbj,82
giibpnqb,wtumzoxz,84
jqmpljqb,iilmkiwt,10
wwtvrpvc,fmuxaoxz,70
wklygsla,gpgvuxqh,20
gahueowc,yzzgmfgz,4
vbwzaypt,fdosgkeh,29
itiaauiw,hdqaslvh,99
yvkqyuxs,zsozqwun,28
faqrynjs,eswfalud,2
gqtswluv,cyxwpvct,36
hodcazhk,zhusmoan,40
jhmkbutq,pxoesulk,70
qpefvqle,vnbaqxem,88
bwlumenp,nsewjkum,16
cxinbcyd,bvbsayqm,88
yqieqgcq,cnnoikmt,56
kkcqignl,jxwwcvut,28
utlyrhcu,usbdrkbn,64
malhwfov,onhabklu,36
hiondawv,ipsqabgq,84
chxcxvjz,bmtxtjfq,40
dnrnzfwh,pdtpyjcv,4
poaxsvnx,wnnrkmtq,94
temutaze,fthorfti,30
tmldfoyt,lnkeqroe,95
twcslmii,tzqdwazt,80
mjhqyqbi,nxutghld,82
luekrldm,nuitkqge,8
acyxjawj,kcfugdrz,60
txwqngre,zffbqlkm,56
eondjwdq,mkwarupw,40
nmawdxix,aewvrfst,60
fgtiempz,ksrgezen,10
nysdbqde,pookskwl,20
xgsxsftb,cwccelqx,62
lyzlsxbr,gimrrkgn,90
ernsybsh,zzzejpeb,52
qtqmojxo,jtuoenwx,0
ldpkhzqu,wegohssc,61
dvudrcki,wlgepffn,20
mebxoolm,bnmeylas,53
qjuwypiq,cxvfluoz,82
ujxjiznz,icdvkfoj,84
vgmjqbga,msjqkcas,67
vrciiizj,ktisquxn,22
gzzvetyq,bmadipbp,96
qehhnrmo,ovhhmzao,16
qgmxeymn,urvptglk,70
httnrwun,fnkrliaj,94
vzjwbsgt,hilovbvo,81
xisaltba,hpkptoxq,20
lhrilart,vkhbfgmo,32
hnnvsfaz,ggqhhpdq,56
igaabnhn,nstdicql,84
wazlhhdw,bwcinhyy,21
oaqaygam,nmatdhdc,80
lvcaoehq,wawxlydi,39
ikijnxxi,ignxcsks,72
eqmobllg,vbqwabvp,23
frdntehp,baufrnwr,89
vrffzypd,qtqgyqkw,55
tlqknqzy,wqwlsuxv,90
ztcrqhyz,rtoeeuzi,57
ggsxaqdb,wbhrublr,28
ggrhtxha,qqpddfmf,11
aelonadb,yhcijhye,42
byjipejt,bplbcsxr,60
cjxedkwy,lejfhouz,83
epzgbhcf,jqbksmci,32
eebdatxf,vwrgosgo,90
ceuavora,ljaozike,78
quicmjuv,azqpiqcx,4
hvshbrzu,udbvcjry,16
epubumlj,wsiwjprb,84
gcyhybjv,atpdutft,20
ihtqzuiq,zlcvfqwn,45
vymrmivz,qnfzbslc,72
gkwqhzkc,oznzvavn,92
lbthjphw,tfwfxyow,70
xheguela,ervoxrrc,41
minytsbc,jwcidfeb,90
qbzmidrv,jvqiacwe,82
rjcxnune,lfqfswvu,38
ucajqwxj,gdpcjazq,4
saprtruk,jljegcof,12
hxukdhun,hlhbcubh,28
pmqfwqkf,wjrobkdf,89
dxgxcmse,lxqfsukk,63
elqwsrky,fjahxnke,6
dawrjkhn,wfmyjjbv,3
fmhjhtfb,yuhdxops,0
acxijrwl,ufnsifjf,12
lvyvtxvq,rjgkzyma,28
quewcqtc,bhemejzr,35
uyxzcajb,pdfwuqiz,0
tovsinvu,bzbickyc,90
nfvpxpgh,ezsykgnf,61
ycwjorbo,dagvfqrg,50
geeocrbf,ydqkszjd,36
izuhpkdy,bixdwszv,36
gtyaoozh,nsslkynv,40
ramrqmmn,gwairvqd,75
fkspyxhy,sjqbqsns,70
hpkryegv,ebrplmgg,40
qyxujzbc,iorqbchq,72
flbpvrvq,lnqpjrsw,51
zxeneupf,ejzjqqjr,85
sskcnlsa,xaalqdik,2
fiztnocn,ulktxehl,75
ivouhish,fcehytnq,14
kijjcqbn,xgtarpti,52
rrbdbwdq,wayaxwyq,92
yrmwifks,tbnnhlos,24
jwrypbof,uvyhxewg,49
olhbospx,bxscuoep,67
hguklmuk,diyjrxth,92
mhriqiak,nvxalumz,54
ybnqwdzu,pncyubvd,0
bbcdvaqv,jcrfwznd,52
aigdcosk,qobjvmwv,4
tvjdekck,egyavcpy,88
lmikgbro,kzgqsbtd,70
ivmshbeg,blcuemqo,68
znkplmnx,dbhbgznq,4
dxbkdgyc,tcxgzgzx,40
fibimsnh,pezktsyf,8
vziicggk,grqjdgsx,88
xftvmxch,oqfkycai,40
nhgfffjv,msqfzqbq,95
dnmovbva,hzjlzsre,12
wvqhycxn,cmysonvo,76
hzvnwoxt,diaumhkb,40
tsdylqbl,lonffovr,4
rckhikew,vwibguek,8
vbrmkpxe,scozcjpz,94
cewtjdsk,dgzsariv,62
sxbdinvf,jgrmefms,12
algpodkj,vxritiux,60
mtsmxkaz,qtfwqcmx,45
hotfzwus,wlroncwf,92
fscdsfjb,yvodbiaa,39
smfpgish,rytuahqm,15
hqhbshat,qrfwhwui,43
sfvcanlc,hbdsbacj,16
ochvjhou,qgrykikm,30
xlrpbpae,dokimixm,92
xfhzamxy,swgekngz,0
fdvijbwq,xljrnboj,53
ipqjmgpn,eqeaciir,50
zkswyjyl,jvzmxdzy,42
hbopquzo,udkrgkiw,36
dlgzwpob,fvrhttbl,48
iceearww,gpsrlxlh,20
nzeuxhjd,vhavsbvz,0
ftpotjom,nelfisnp,29
jeaoasmo,luwqsouc,53
vhgnqbpc,qsgbtsbt,18
zmmfdnff,ttiskwhf,4
xwydrvsb,duajvysd,70
fxzpmaza,wcrldkdv,65
gxapbqof,obxawtkj,44
nbticzdi,fefqsbfd,15
xctgmdpn,duahobxm,64
tatpxcpy,fpsxsibf,17
lrwcckzb,xvbcimzd,86
uralkiug,qnhlrugh,64
crwkdorj,xpaoohtf,10
okelstqe,lzrmorsv,92
mibukvdf,ybpjqgpn,0
akbxyuaq,jbrtdbhw,50
zmlbeirf,qbvzrgko,74
dewjcdpu,wpmgpeae,16
ofxenlfg,uugystks,27
aztcdlml,tponxykn,13
sxhzynnz,whcbwnbs,88
mnpneawr,towjjenp,32
gdowlfrh,xfoxnylt,88
dpjyngkj,fjzsvyat,5
eniltqie,elwtnsly,82
wxoikxpm,tmgnpyyo,9
agkdsptc,qfuhjolc,40
juqfaidu,xkottong,58
yvevrlzs,zuacahcq,16
rvnsxpjt,vgosixfo,35
gezbpnuu,egtiqotd,0
eaomtwtj,qiorpwgv,25
btykabzi,lauplmlq,8
futiywhb,zoixkawj,34
iilyadxr,qbukttrx,70
rpnpgrlb,kbwiymtf,67
zxrvgian,igqbkqfz,7
lnhqdqba,pgfgbbvj,20
gqqpgexl,zfdnvykv,54
wlqkojow,yfdsyqvd,60
biljzyzu,xsbustdh,15
beivrwyt,yejyejgr,16
ataeuvta,rmsxulxq,44
lrvzidey,gkzouwmb,54
xjkhatnf,tmbqnolo,12
inqadxtz,esgrvsah,61
smtahdkw,lsjgnkrg,22
ewpvtvvw,rajmkzhf,81
wqddwmyn,cbxzgvbv,16
yaqfheui,fdaflxyi,0
defanldx,jebyvmmb,80
mcodijyf,cpcdxkpm,74
mdtfspkz,xnkigczu,89
fnepfmlo,arfplsea,30
loiqobzc,lsndnlyv,30
qgktkqhm,zqpgxkch,60
jhylrznx,unnqhioy,55
kpbohxqk,ocilkknl,60
nvsqxopl,uqobkccg,29
eitxzmsa,dxfaqpyd,25
tfcfchyr,vmrgfpcu,18
rywyjbco,yqasgolo,31
eiaiqrnb,oxmygshz,15
exqnddbp,ciyxxmtu,78
cfpiwsjk,uycbbdlg,60
dyreujrt,jyjrbutq,99
kaxknoqj,iejglxdl,21
dnyvspkw,zqxjozwl,42
focljcir,nyvobdsv,4
zykhungt,osbhdqrz,0
pynchcrm,bcsgntie,96
fvlahzbw,yamlboyu,76
cottpdpz,wuytatxt,36
yapvarug,gmrramnt,88
kaitxmlf,yrqpqizi,20
urlvwdlm,zrgzjqce,40
mwxuqwlp,vuniyfaf,24
wxyjrooo,dylcuwhv,18
krqsofjf,kfqzmllk,20
rcnotqqf,fpnzkpoe,6
fgonaufb,srqbyvui,40
tkvukxmn,ckfaiaqj,4
cknhhmuv,bzrpikuz,96
vxlzbcuv,jtqinnqh,0
qoyoptjl,sbyjucnn,48
ltdjslnq,zyvqvqky,8
pdudtdcu,mjnzhfdb,11
dmhgyvtc,bqoswwdn,50
plpumluz,gzllglzv,60
psxegbep,vzhxkvtl,6
emviqqgb,jyynmvgq,60
ragfoxwi,jofbkjks,92
ulusivsl,pyonvdth,76
wulzwhtu,ufmigmmt,40
ffxvtupu,ymgolxen,32
xmrxaahm,vpggdwfk,80
ogiuragm,wwypjtta,54
adeegfpy,oaagbszp,35
nuztbmzn,kduiuvfl,96
szwrfhxr,hkykqiav,20
iacerroo,swztbkbm,68
pajvvkrh,gakozbsw,72
jklvjscx,mvhgfmkv,30
rgtiqocr,jdyjjtgw,75
gyqaidhp,zfrphxnp,80
czegjcdo,reozsvnz,33
ahcqjyfx,reibvkym,26
mmwpmtnv,qalcyoem,18
yeawchgs,ziysdtgm,69
dxgxggub,qpxgvxuq,24
mziwkdij,kxjmflwo,86
nbzwxinu,rpfbhpwv,79
bjmvivbq,nithcdpw,25
hxgycscu,uutzlily,92
nbixflkp,fdjzicjn,0
ofnxonqj,ifvlwryn,51
zhvpzpem,rddiwzgj,0
bcpujbhg,grqinfkg,9
gkfgjsps,nwndzszc,11
zyrkwqcg,nkgierdl,4
pgokteaf,thkbegul,46
wcawapjf,ngwtotvh,47
syfjtqmn,nkpmohkq,16
acrludar,hpqvopfk,34
haqtdbfn,suutdsdq,20
mokaexic,tmbgifuj,44
ukfdlrnd,jralmqun,92
xcgkehok,hpzrntjn,88
jjlksxxu,tivxqmks,97
wrfwjpkv,uwhdsguw,18
edfuwges,luymfgek,44
wmrzmxrb,nvpztoom,45
hgbibslj,biirehqf,54
mrthaosy,kuapxgey,86
slhyfxak,fcykejtp,36
zikjzwcc,maobrmqy,88
gtwjakym,cgbvuhjc,32
zhkviepl,fwshomjf,36
cpljrtvu,augxiyyf,40
auzifuiz,xqgoazdx,82
xylykboc,sdofijqg,75
jcrogreh,psopgsta,12
ovygbkrd,rsklxkdi,72
kszwmcgg,negweqoo,13
ofqkrptt,rczjeqos,71
osibtimt,yeehkoiz,0
iwsgmbcc,mzncnplt,42
qmgeurkr,whobqviu,30
utppmuta,zphrtffl,80
ojwuxrzf,cbhxsahk,84
wzcsrqvd,nakqfezq,0
nzmihpds,uaeroqym,91
swtubypk,grburhcr,15
efyxhkrx,koqtmhzj,32
xxslgcof,ovmdxpvb,8
rywvxzzs,xyyqvsyq,42
ebxaoekr,zajuxbke,32
ffrvxaza,vripptky,60
ckqyaocw,dijpaeug,6
pizkhqex,uwpnbxuv,24
hiezatcg,vxaxhgzd,48
kujxamwk,jhjdiovh,28
hzgayyab,agkzhsrt,14
qzbgqnan,dlflyhzp,82
tlihlvte,kuspinzi,68
rwocbixr,sgbcevjw,20
gymrnerh,fcwcfmfd,32
xrujszcw,gxtcxpka,88
vydnwate,dodjwexa,28
jglyvgew,faialbiz,86
dqxfipsl,hybpajwq,50
rvhrjykl,sdcldcxm,0
huvtjssg,stolpqes,54
loywzkir,hpecgtnc,8
aorbbfpf,cukchcow,70
rjmmyxom,katstcai,48
kiggabsc,acrlwnpl,9
rhfswqix,jjvkfesv,16
zpgvrbou,empeykkr,40
kdepwhbd,ymstfffw,26
tcwvrlwj,qvodtnfv,12
gsyrddlg,ucktibyg,24
ngsxyyys,mgqrejii,56
emenbfsk,voeobodb,64
gsxpgyld,laiqtcuh,38
hvxvfkod,mjygnifa,40
veqeyedq,cdecrcbz,76
krekqhxa,hzjcawdq,80
lcesxjiu,qgsbmsao,31
tduekcjc,zdtsncnd,40
tcexmqpm,scyopxpt,74
txeqehww,mzoykqqo,51
amdzzzrh,kjmnhrhb,80
dkfjikdo,betgaqla,54
khypqshy,vyxjxhar,0
xmraxzaj,gnlrbjbp,65
dodtljsh,embbivsb,20
lflvrzao,yeijidhd,60
wggrlwwl,kanluzly,70
uyatrbjb,ydahuizm,25
egtgzxff,dmjvknjc,95
bkesxbot,aunhwzgj,48
cgtfychb,jskolxga,14
ngjsgigc,fcyqnakh,32
vsnmrlcf,xdwhzqmf,75
untwqauf,kfvzlovh,90
udofvrxv,rufhafla,0
zdvqhtqk,tbnxbmct,38
mbqtydct,jvlwmqnw,44
deaafeee,dxioslws,0
jjmyqmrj,mxamwvic,84
rkxnixri,sbninxmz,55
bjiwxusu,jlebcqac,37
pulgmjio,eenfvsfg,92
rshdwopo,pinndbnl,58
lfgbgdjj,qiyhwwue,74
zutjsnxg,cefxiimn,59
zowkmboe,lvxrtisz,4
pyqknehr,mmlbnjwr,86
hpqmmzrs,mivviwwi,4
clxvwtwj,khlqkjsy,5
vnkkvcbz,brsfkvng,93
vinatmij,qukauwlf,80
cfaovrsr,ckerryun,10
dbvnymcs,lmqezblm,60
mvosjris,opfzbnlc,66
imxhmgqv,jsneyhli,70
ghgrjppa,sbvoamqn,21
uhbbhfhc,zgowsvsx,98
hsexvbqa,ltpocuhc,56
glbyiwkz,igkoxhwb,61
ztupcttx,rwhxiuuf,64
ejtmfxcv,tvckaqtp,38
nmljakbv,lhebikxb,73
mmidwbin,cznglbwm,40
zkuqrrym,ttwdkqki,11
euzvzssl,cfrgsswl,50
zvrgyqtz,npfhdhej,31
wcutjvbg,pxgsolkw,20
rqvrkfbc,hvqyosqr,85
zvxtzzpg,sthqzuih,60
fntxewbo,fkivxxdj,6
rsydbmtb,jydollbz,54
lyrorucp,yeqpxdle,96
dzkpubkd,vmoeaqnh,69
bzrsuiep,oxwdffzo,8
aasbntwo,bzqqezsg,81
fbeqpmzy,xpsueguj,98
jhnncvfb,rnxikedw,72
rosomwaa,aovxrnaf,37
veadeege,exqzvweu,42
azxppruc,tfjvjwki,47
agyymflh,reawblcv,10
cobtrhao,biwtkwde,50
cmewidpu,xyongflx,90
ycctmgnf,mkqrhgdi,45
jgcdepcj,yanxacfd,96
fiknhcsm,qhgisbgk,48
ssvreoxy,blwgxpdj,90
jeestdwg,pksoldht,53
oxdhorrl,vtdwkpvd,80
ohvsejfc,jcgklxvx,36
mueajsok,fybydmzi,14
zobayayh,nopmqdcf,76
dfbhvpxd,dzyulcaj,80
tpgmxtzw,yvehlrqf,77
vxcxglro,czzyirqb,42
hjppdcia,fazjmevc,90
tanhbrwt,cwuursvm,92
vizryarz,czvnvxyy,77
xssczmep,zztjtlym,60
zrorltre,mrvzsmfn,0
unchvckn,oigdlzxe,80
fmtadsdu,oaqsfdyh,28
zcwyfzzd,gqixijfw,11
kcdtlypf,yokmgbkl,60
llbufjal,fxsksnaq,76
dsgrsjwo,goulohus,38
lyysdkol,anaujldm,4
rdroztiw,kgbktzfj,61
apsdkciq,suqfvwaf,84
njfrtfgn,hakxiiuv,99
fpaoemii,zpvaksvf,22
ndhonnej,xsyqzxiu,16
jbvrphvk,ikgrmydx,83
vrfcteet,rpugzkio,97
zegouobf,uxibyrgo,85
qdmlluwe,edmeutxq,75
lhbrdrht,zelbmmsz,72
ofpwjscr,rulexdhd,92
vdmxjddr,rjzovddu,96
hkjqzjxr,nkdakwro,80
nebvvctj,ubbrkglc,4
qbgbkpee,ntmolypr,33
inrwqptj,nsekmkwh,40
afhmiczh,elckjeru,26
iakaivue,iuktxaca,26
qrmjofun,fsfuwala,74
mqctnous,lwhbrxsx,20
hcajztjz,ixvdukhz,96
jvhyydvy,yowcbdki,40
wanrolie,tuyrazhe,80
frwedmod,pdfefolw,80
azpwopfz,dkgzhcet,44
zfqjeefb,hhrutfsq,25
fiqdipgk,mpvrgdfp,90
xhozozac,bqtnrzxr,2
jmuiquzf,xholqlpf,98
outevmlg,hcxwbgex,12
ufkqoiha,luvibpus,40
hpklanqo,wdphnadq,10
jcbioefa,hdfwkgwp,54
wttexwnc,jhpznrmd,0
tfdebgma,xlbtxugi,62
znejsvzt,zwhmunku,50
pmbdrmrm,lajqaydy,95
pvudifsu,odbrjqfw,18
oqlrfkus,pnpwbklp,86
tjzywjau,wxmcspwg,84
xifwxekf,fsfcptkw,72
qcfnllmk,mokvdwxs,44
bwpitilv,zrwqhhkm,52
ysfbgcaz,bpzzaizx,86
cuorzvda,zbuilpwy,56
eadpvhsq,lfobfsfp,0
djdcvggz,kivpccht,60
nkemubem,nsfrklxy,44
plvpfhux,aolcakcl,18
ffenntln,smyyhnfl,10
gmwlqgoq,ydsshwlz,16
smhhkoop,kksgejys,75
vxhqonqw,tmruiqpn,68
rhdhqdhx,fwwxjnbz,64
hqtvpxyn,kuazsvul,14
xgjzayhr,znwjzdif,82
xrmnszab,ofexkalj,20
hprjiitg,iubwvope,65
ixwoexlk,ygmqkjix,44
gpfepwhd,iegewivo,39
eidzlgtm,gxbtorqd,0
ngaljoce,yeqokpxg,80
zmekdxpm,swighlra,0
hkxazsot,qdsblmtq,24
mavyfrmu,xwlhzdrg,30
jdskdsad,xuuzwbya,40
dayohhhc,hwgbnvke,0
vmmxygjx,wdizxzvw,50
dqzchbrr,yutcksog,96
mrykebza,kpkrirdd,71
tnlqzwqz,bsnhrlsf,18
opzqpmmk,oyrgcjoe,70
yevxwlqz,dwryldhy,14
cvlldssq,ipsirtxm,96
zxalgzxu,ggvhavbm,50
hxtodxxh,jaszseke,80
jzvbvsqv,lzkoqhoz,84
tfvvytis,qvtbugem,25
azgtpfgi,jahiexvn,60
xnbaqjlm,jvbhwyyr,61
tugpnvnd,kncklmnv,48
lkwsqjmz,wezgyglz,1
nsmcmrcv,rnbtmuyc,32
zjuyeway,bfgphftb,40
nqgflzyw,wvlutuwn,52
edpsxnok,mizhvcxy,48
vewnqwfz,ngkuhsvl,28
pcqaucsm,jyvgxmuh,78
ywfpxqqp,itvsbrsi,32
gkxeppcn,lnjjosli,16
xyezatii,zcjrbciw,94
whkxmliw,cebzaejb,2
vlxvopoa,kngzxgfm,20
qduolnob,sinfcnud,44
zbxcksmm,spfwqoud,31
nbzpbvki,rotmccmw,20
kuuamjqa,njqvsqzi,26
dyedebuh,ucastxtc,18
qlwhblgn,ucwcaczf,2
lxvlmqud,zonslrka,12
ompxgchc,kvkrbxrt,58
oycwuvje,qocanwps,92
bqlvvvpp,vqvrvbaj,54
knempqnm,paetnndk,63
sduydttq,nprtpykl,0
gwllpuhh,yrrolwoc,75
wujuxnif,umowhbgc,60
rhcvebhm,mlmaqihi,50
qlefheeh,pgljnncx,12
cnmdqxzg,lpxqdnwv,0
kvuhkxvv,emgwefcp,14
ymkgrbwj,usslzkuh,85
zzfdccak,ucumdqjj,16
zyuaowae,vathhtpc,10
ftuqjaaj,kafnjrlm,62
pbuhgbel,buhiptxd,52
kihctgjs,vgqhooke,40
vhvmtaly,rdmczunw,90
djjgwnpk,etyupedp,40
jwjttdld,sdirzmyr,0
vjzsjoit,apwcwvck,30
eyiccftk,mewbtbqf,0
gioidywm,csxiidaq,42
pswtzajk,prdnogzg,50
jeofrfpx,kzjthuiz,32
imjpjadj,ooattmxy,41
gfndmnwk,mkjvthkh,60
zpdbruav,klrmohpi,60
inifqnus,ldcrwdwq,44
kilblmaq,zsalktqn,60
hrvzduxn,efjgidtu,50
hszhemhl,iynahuqt,61
slfrxrer,tqlcbjyl,72
ycrramlm,yvkqzere,87
dkkelnao,csmqcnve,24
bpzyjiny,jpkuzgbs,0
sutozgvs,ephygmxq,11
bfuiqhjo,dieuwdkp,16
jyudxwrv,ukpkwewo,95
gnjkodyl,vxywilyj,88
vgudsuwn,dkatrugd,46
uamsuuqa,jxenuaha,64
pwqhoctc,alvblqvc,7
xocldpsc,zjaylcbp,32
eeeyjdhl,glxelzez,70
xzktzjos,vauhblct,83
heikxwuc,inehdnzw,12
fsxovyfi,pjpommtd,50
cnjpopaa,kqawrtcb,72
zablikgv,zrbvfchk,12
cmsumiyo,wyoxqkvu,36
rqklbltk,savvqxqm,13
vryefhoe,oszdpalx,20
yrhaqtlu,mlpmlhrj,0
hmqjqnml,qwggyfeo,56
rmfviwum,hojzgpib,73
flqpyqno,ynofctcx,20
ytgfkmud,pmldgmne,0
vfutlsue,tozxbshs,94
rscyxtlv,qfphrnjp,3
zlyoaqbv,sqbtslzs,76
kfoeoled,fvizspul,59
tcqvaayf,xfwzhrwt,8
lqmlvboq,ewtniiiz,74
wxaagijb,burxnzhk,40
iflxlgsq,lnpkawvy,8
yfoijmws,qqoptlpl,84
ceciqarz,wiwyregp,0
iuaqixjt,lcberrru,35
txlehfjc,ynqhfjab,56
aqndzcrn,jtrbbzva,85
qvqpmeql,nktmtrru,61
rsapibhv,nrjotfay,51
gipylunq,gtyhawcc,62
zgglalkp,efszxjhi,0
okdyjrhg,rfpiodft,92
nvjyaoxj,vatprpas,9
rlypfqab,gvpojaro,80
kjkxzzwu,giegusqt,60
buegclia,gfezatmx,60
pynptmvp,lnyuucqv,30
noemesav,jyzaduoe,50
foupknds,owjgsxrg,34
yjkhqzyv,rtupfnux,96
afarizkt,loikxwut,80
yugovidc,jtvbybbx,50
mgfusaao,higkfxwq,23
wgldjovt,dgzrabbe,73
upfwiwfh,cmqigfam,60
nitwefcd,reznqets,84
lzwmvhon,royqrvvn,19
jwtfvdve,gtickghf,20
opbzfkqt,gzsuqvzs,25
auxbwmux,pqphzsnu,85
rtunkvsp,sykooopu,45
hhpjeqlo,awizcibn,45
gfrjjzkv,qhyloynv,68
akpxeocn,nbnxzndf,4
ylnsbits,vuvkciwt,12
uuaterpo,kvhcuzvp,45
xjyfspos,thgatafn,90
zstwcnfw,gbjirozq,44
mtqcgwsu,dakubeal,75
dzhjyayh,ddlwohuq,0
diyfjmfo,bzebikdc,80
ttvfllre,seohbvey,27
txtwfcqc,fcbjsrdx,36
uqpjrzfg,ngmwdypj,20
gowwqckp,swyifamu,55
zczzinom,yhqcnfmi,0
mexubpqb,mqkruffz,48
qfkzczgh,krnejhgt,92
nznyakll,cjnpqukq,91
hcatvyud,jwovumjq,28
lbeysxkj,crvkdnrj,68
inhsloux,qegqeykc,20
fmncmjgt,dbmqdkmg,6
xmogoxos,dmngyagt,0
abtcluaq,djrmfcqw,90
mupspdzo,oaydxuna,54
urjzhvex,whckwtrh,64
pxcnngop,iundcwup,83
ehoxoyat,kgnfmbao,97
ucqnhufl,demmbixh,20
veomlcsd,bcgkbdvx,23
myehemmx,xslpkpid,46
ijkqhibi,cbmetaug,20
stznapfd,qttgvfys,96
ulfebtpm,ewxrxcpb,29
rqdsiaqd,aqxtqaql,89
kodeopcf,wswdvwmd,57
mvizelqu,mlppdnhi,80
rdgocgim,dyoknoxr,36
fvrpbeso,aqaucbiq,69
ngheppos,jmfvvixj,12
rrggpflc,wywsfoli,0
itaicelj,plychrot,45
qxizkiqy,kasjqegk,94
qpayonwp,sqzsdeiy,40
xjnyjaue,drrvmgty,10
ozgqikep,lfcaitdt,82
lcavrhzw,oqipyxxp,34
grcmlcxh,xdepiilf,68
zmlhtfii,zykqsega,9
feqqqsed,xapzxbau,14
gvlewgbe,akcqcbmm,81
byqlncyh,skalrynw,34
szbgqrtl,jxpkpdus,21
otxbsoqa,uyrnvtst,87
dwuerdii,jvxmrijd,58
rbgqwjfh,mlgreteh,4
wieushbx,unhhzqif,83
fgzfziff,cajvbtab,40
pdbvayns,zhqivjnc,67
ccibxzrj,xauiwiub,14
tvnmsyxa,hulvnuhr,52
qhacrkad,kxjvdswy,86
yniblize,ysdphmdf,10
ddsqequa,ibvqqsff,96
ppuotcbf,zpdoxhin,28
hzrlzihf,qccuubtp,51
psvatyap,byzhibwm,88
opetujul,muonekws,32
pljmtlki,ugggbtdj,66
eaufvoov,sllcqfxo,0
